RestaurantID,Res_identify,CountryCode,City,Cuisines,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating
301692,Bre301692,1,New Delhi,"Bakery, Fast Food",No,Yes,No,No,1,48,300,3.3
18265707,Des18265707,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,12,350,3.2
18368006,Foo18368006,1,New Delhi,Chinese,No,No,No,No,1,4,300,2.9
18225277,Hub18225277,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,7,300,3
2936,Mal2936,1,New Delhi,"North Indian, Fast Food",No,Yes,No,No,2,49,500,2.7
18291201,Mit18291201,1,New Delhi,"Street Food, Fast Food",No,No,No,No,1,5,300,3
3854,New3854,1,New Delhi,"North Indian, Biryani",No,Yes,No,No,2,25,500,2.5
308831,New308831,1,New Delhi,South Indian,No,No,No,No,1,11,250,2.8
301062,Rol301062,1,New Delhi,Fast Food,No,No,No,No,1,44,250,3.2
5186,San5186,1,New Delhi,"North Indian, Street Food",No,No,No,No,1,8,250,2.8
3851,Set3851,1,New Delhi,North Indian,No,No,No,No,2,22,500,3.1
305357,Sou305357,1,New Delhi,South Indian,No,No,No,No,1,23,300,3.3
2019,Swe2019,1,New Delhi,"North Indian, Chinese, South Indian, Fast Food",No,No,No,No,1,69,400,2.8
305370,Urb305370,1,New Delhi,"North Indian, Chinese",Yes,Yes,No,No,3,94,1000,2.6
301053,Wah301053,1,New Delhi,"North Indian, Fast Food",No,Yes,No,No,1,81,400,3.1
308844,Zai308844,1,New Delhi,Street Food,No,No,No,No,1,16,150,3.3
308839,Dug308839,1,New Delhi,Street Food,No,No,No,No,1,32,50,3.6
18440191,Gra18440191,1,New Delhi,Street Food,No,No,No,No,1,16,150,3.5
18203185,Mou18203185,1,New Delhi,Cafe,No,Yes,No,No,1,79,400,3.7
301047,Pra301047,1,New Delhi,Street Food,No,No,No,No,1,94,200,3.8
312492,San312492,1,New Delhi,Cafe,No,Yes,No,No,2,254,500,3.9
4672,Sco4672,1,New Delhi,"Chinese, Fast Food",No,Yes,No,No,1,410,400,3.7
311336,Veg311336,1,New Delhi,"North Indian, Chinese, Continental, Fast Food",No,Yes,No,No,1,100,450,3.6
18379056,Cre18379056,1,New Delhi,Bakery,No,No,No,No,1,0,300,1
18440185,Eve18440185,1,New Delhi,"Fast Food, Raw Meats",No,No,No,No,1,3,350,1
18440429,K.D18440429,1,New Delhi,North Indian,No,No,No,No,1,0,300,1
2942,Sli2942,1,New Delhi,"Italian, Pizza, Bakery",No,Yes,No,No,2,119,700,2.2
301103,Ano301103,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,27,700,2.6
18292451,Bob18292451,1,New Delhi,"North Indian, Mughlai",No,No,No,No,1,5,450,3.1
9740,Cle9740,1,New Delhi,"North Indian, Continental, Chinese",Yes,No,No,No,2,25,900,3
301106,Dan301106,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,4,300,2.8
6225,Hot6225,1,New Delhi,Kerala,No,No,No,No,1,24,300,3
301120,Lum301120,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,30,400,3
307850,May307850,1,New Delhi,"North Indian, South Indian, Chinese",No,No,No,No,1,19,400,2.8
18292449,MOC18292449,1,New Delhi,"American, Fast Food",No,No,No,No,1,35,400,2.6
301116,Mur301116,1,New Delhi,North Indian,No,No,No,No,1,28,450,3.3
8462,New8462,1,New Delhi,Mithai,No,No,No,No,1,11,100,2.7
309599,Piz309599,1,New Delhi,"Pizza, Fast Food",No,Yes,No,No,2,29,500,2.7
309499,Pun309499,1,New Delhi,North Indian,No,No,No,No,1,6,200,3
300958,Qur300958,1,New Delhi,North Indian,No,No,No,No,1,6,200,3
301105,Sam301105,1,New Delhi,Chinese,No,No,No,No,1,9,300,2.9
311228,Sha311228,1,New Delhi,North Indian,No,No,No,No,1,5,400,2.9
6226,Son6226,1,New Delhi,North Indian,No,No,No,No,1,10,250,2.8
311229,The311229,1,New Delhi,North Indian,No,No,No,No,2,4,500,2.9
306555,Tru306555,1,New Delhi,"Chinese, North Indian",Yes,No,No,No,2,26,900,3.3
301110,Zai301110,1,New Delhi,Fast Food,No,No,No,No,1,13,150,3
304986,Bak304986,1,New Delhi,Fast Food,No,Yes,No,No,2,90,500,3.5
311256,A O311256,1,New Delhi,North Indian,No,No,No,No,1,3,300,1
307847,Ann307847,1,New Delhi,North Indian,No,No,No,No,1,1,100,1
18376492,Cak18376492,1,New Delhi,Bakery,No,No,No,No,1,2,200,1
6216,Har6216,1,New Delhi,North Indian,No,No,No,No,1,1,300,1
313360,Mit313360,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,2,200,1
18490756,Mun18490756,1,New Delhi,"Continental, Italian, Fast Food",No,No,No,No,1,1,300,1
18375376,Mur18375376,1,New Delhi,Mughlai,No,No,No,No,2,3,500,1
18089212,Riy18089212,1,New Delhi,Biryani,No,No,No,No,1,1,300,1
18375395,Rom18375395,1,New Delhi,Pizza,No,No,No,No,1,0,300,1
18237719,Roy18237719,1,New Delhi,"Continental, North Indian, South Indian",No,No,No,No,2,1,500,1
18082236,Son18082236,1,New Delhi,North Indian,No,No,No,No,1,2,250,1
18375383,The18375383,1,New Delhi,North Indian,No,No,No,No,2,0,500,1
309979,Gre309979,1,New Delhi,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,7,350,3
18025093,Mah18025093,1,New Delhi,"North Indian, South Indian",No,No,No,No,1,4,400,2.9
307990,Mal307990,1,New Delhi,North Indian,No,No,No,No,1,9,250,2.9
309517,Yas309517,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,6,400,2.9
18489842,#ha18489842,1,New Delhi,Cafe,No,No,No,No,2,0,500,1
18350159,Al 18350159,1,New Delhi,Mughlai,No,No,No,No,1,1,300,1
18375201,Ash18375201,1,New Delhi,"North Indian, Chinese, Continental",No,No,No,No,2,0,700,1
18025127,Bak18025127,1,New Delhi,"Bakery, Desserts, Fast Food",No,No,No,No,1,2,250,1
18478990,Bhu18478990,1,New Delhi,"North Indian, Fast Food",No,No,No,No,1,0,250,1
18433297,Chi18433297,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,0,200,1
18472695,Chi18472695,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,0,200,1
18415339,Dil18415339,1,New Delhi,North Indian,No,No,No,No,2,3,500,1
311683,Dra311683,1,New Delhi,Chinese,No,No,No,No,1,1,400,1
313073,Gia313073,1,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,3,400,1
18415338,Kat18415338,1,New Delhi,Fast Food,No,No,No,No,1,0,200,1
18168122,Ker18168122,1,New Delhi,South Indian,No,No,No,No,1,0,250,1
18478992,Ret18478992,1,New Delhi,"Chinese, North Indian",No,No,No,No,1,0,300,1
18168124,The18168124,1,New Delhi,Chinese,No,No,No,No,1,1,250,1
18414506,The18414506,1,New Delhi,North Indian,No,No,No,No,2,1,600,1
18409207,Twe18409207,1,New Delhi,"Fast Food, North Indian",No,No,No,No,1,0,300,1
6341,McD6341,1,New Delhi,"Fast Food, Burger",No,No,No,No,2,91,500,3.4
1951,Mot1951,1,New Delhi,"North Indian, Mughlai, Chinese",Yes,Yes,No,No,3,151,1000,3.2
250,Piz250,1,New Delhi,"Italian, Pizza, Fast Food",No,No,No,No,3,83,1000,2.8
312753,Dil312753,1,New Delhi,"North Indian, Mughlai",No,No,No,No,2,4,700,2.9
312983,Tan312983,1,New Delhi,North Indian,No,No,No,No,2,4,500,3
18492029,Aap18492029,1,New Delhi,"Mughlai, North Indian",No,No,No,No,1,0,400,1
18489541,Agg18489541,1,New Delhi,"Mithai, South Indian, Street Food",No,No,No,No,1,0,250,1
18486862,Bas18486862,1,New Delhi,Ice Cream,No,No,No,No,1,1,300,1
18492025,Bik18492025,1,New Delhi,"Mithai, North Indian, South Indian, Chinese, Street Food, Bakery",No,No,No,No,1,0,400,1
18352672,Bol18352672,1,New Delhi,"North Indian, Fast Food",No,No,No,No,1,0,150,1
18489825,Cak18489825,1,New Delhi,Bakery,No,No,No,No,1,0,200,1
18340302,Cak18340302,1,New Delhi,"Bakery, Desserts",No,Yes,No,No,2,0,600,1
18489819,Chi18489819,1,New Delhi,Chinese,No,No,No,No,1,0,150,1
18175297,Cho18175297,1,New Delhi,North Indian,No,No,No,No,1,2,350,1
18034037,Gre18034037,1,New Delhi,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,0,350,1
18175282,Gre18175282,1,New Delhi,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,3,350,1
18489532,Guj18489532,1,New Delhi,"Mughlai, North Indian",No,No,No,No,1,0,200,1
18277178,Hot18277178,1,New Delhi,North Indian,No,No,No,No,1,1,200,1
18408079,JMD18408079,1,New Delhi,North Indian,No,No,No,No,2,2,500,1
18232989,Kit18232989,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,0,200,1
18492033,Laj18492033,1,New Delhi,Mughlai,No,No,No,No,1,0,350,1
18489832,Lot18489832,1,New Delhi,North Indian,No,No,No,No,1,0,100,1
18467388,Man18467388,1,New Delhi,Japanese,Yes,No,No,No,3,0,1000,1
18175299,Man18175299,1,New Delhi,"Mithai, Bakery, North Indian",No,No,No,No,1,1,200,1
18337908,Moe18337908,1,New Delhi,"North Indian, Chinese, Italian",No,No,No,No,3,1,1200,1
18463608,Mr.18463608,1,New Delhi,Fast Food,No,No,No,No,1,2,400,1
18489836,New18489836,1,New Delhi,North Indian,No,No,No,No,1,0,250,1
18277163,Pan18277163,1,New Delhi,North Indian,No,Yes,No,No,1,2,250,1
18489545,Raj18489545,1,New Delhi,North Indian,No,No,No,No,1,0,200,1
18277176,Sar18277176,1,New Delhi,"Chinese, North Indian, South Indian",No,No,No,No,1,1,250,1
18175278,Shr18175278,1,New Delhi,North Indian,No,No,No,No,1,1,250,1
18489808,Swa18489808,1,New Delhi,"Chinese, North Indian",No,No,No,No,1,2,200,1
18446867,Swi18446867,1,New Delhi,Bakery,No,No,No,No,2,0,500,1
18486879,Tru18486879,1,New Delhi,"North Indian, Street Food, Fast Food",No,No,No,No,1,0,200,1
18489852,Utt18489852,1,New Delhi,North Indian,No,No,No,No,1,0,200,1
18489804,Van18489804,1,New Delhi,"Fast Food, North Indian, South Indian",No,No,No,No,1,0,150,1
18489802,Zai18489802,1,New Delhi,"Mughlai, North Indian",No,No,No,No,1,0,350,1
3207,Buz3207,1,New Delhi,"North Indian, Chinese, Italian, Finger Food",No,Yes,No,No,4,220,2000,3.4
4752,Lig4752,1,New Delhi,"North Indian, European, Chinese",Yes,No,No,No,4,570,2100,3.4
4830,Ber4830,1,New Delhi,"Chinese, Thai",No,Yes,No,No,3,565,1100,3.8
4341,The4341,1,New Delhi,"North Indian, Mughlai",Yes,Yes,No,No,4,498,2200,3.5
307237,The307237,1,New Delhi,"Cafe, Beverages",No,No,No,No,2,92,700,4.1
18260028,Vic18260028,1,New Delhi,"North Indian, Chinese",Yes,No,No,No,3,20,1200,3.2
18317481,Ace18317481,1,New Delhi,Finger Food,Yes,No,No,No,4,2,2000,1
18317473,Cur18317473,1,New Delhi,Finger Food,Yes,No,No,No,3,0,1000,1
18317479,Lon18317479,1,New Delhi,Finger Food,Yes,No,No,No,4,0,2000,1
18317476,Lor18317476,1,New Delhi,Finger Food,Yes,No,No,No,4,1,2000,1
18317483,Vic18317483,1,New Delhi,Cafe,No,No,No,No,3,0,1000,1
312576,Mun312576,1,New Delhi,"Chinese, Fast Food",No,Yes,Yes,No,1,727,350,3.8
5347,"34,5347",1,New Delhi,Fast Food,No,No,No,No,1,62,250,3.2
300945,Any300945,1,New Delhi,"Fast Food, Beverages",No,Yes,No,No,1,52,400,2.6
300934,Bik300934,1,New Delhi,Mithai,No,No,No,No,1,16,200,3.2
3223,Dom3223,1,New Delhi,"Pizza, Fast Food",No,No,No,No,2,94,700,2.8
307554,Gia307554,1,New Delhi,"Ice Cream, Desserts",No,Yes,No,No,1,39,400,2.9
967,Gra967,1,New Delhi,"North Indian, Chinese, Fast Food",No,Yes,No,No,2,255,800,3.3
6196,Gre6196,1,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,3,47,1200,2.7
18381220,Hea18381220,1,New Delhi,"Salad, Healthy Food, Burger, Italian, Continental, Chinese, North Indian, Beverages",No,Yes,No,No,1,25,400,3.1
2491,Hos2491,1,New Delhi,Chinese,No,No,No,No,2,16,500,3.1
1041,Hot1041,1,New Delhi,Chinese,No,No,No,No,2,105,500,3.1
982,Kab982,1,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,2,12,700,3
18352186,Kev18352186,1,New Delhi,Beverages,No,No,No,No,1,17,400,3.1
9380,Kri9380,1,New Delhi,"Mithai, South Indian",No,No,No,No,1,32,200,3.3
1303,Mit1303,1,New Delhi,"North Indian, Chinese",Yes,Yes,No,No,2,101,850,3.4
18168462,Nut18168462,1,New Delhi,"Fast Food, Street Food",No,No,No,No,1,8,300,3.2
311734,Sub311734,1,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,2,68,500,3.4
2291,The2291,1,New Delhi,Chinese,No,No,No,No,1,20,450,2.7
9427,Cha9427,1,New Delhi,Street Food,No,No,No,No,1,78,100,3.7
5874,Coc5874,1,New Delhi,Desserts,No,No,No,No,1,62,300,3.5
3375,Eat3375,1,New Delhi,"North Indian, Fast Food, Street Food",No,No,No,No,1,142,300,3.7
312353,El 312353,1,New Delhi,Bakery,No,No,No,No,1,41,300,3.5
180,McD180,1,New Delhi,"Fast Food, Burger",No,Yes,No,No,2,122,500,3.6
18057822,Piz18057822,1,New Delhi,Pizza,No,No,No,No,1,20,300,3.5
6607,Pur6607,1,New Delhi,"Bakery, Fast Food",No,No,No,No,1,128,300,3.7
18247031,JAI18247031,1,New Delhi,"North Indian, Chinese, Continental, Italian",Yes,Yes,No,No,3,155,1600,4.1
18264447,Cur18264447,1,New Delhi,"North Indian, Mughlai",No,Yes,No,No,2,28,600,3.3
300911,Fro300911,1,New Delhi,Bakery,No,No,No,No,1,15,200,3.2
4090,Har4090,1,New Delhi,North Indian,No,No,No,No,1,21,400,3.2
5729,Nir5729,1,New Delhi,Chinese,No,No,No,No,1,9,400,2.7
309704,Sar309704,1,New Delhi,"Raw Meats, Fast Food, North Indian",No,No,No,No,1,13,150,2.8
964,The964,1,New Delhi,Chinese,Yes,No,No,No,2,97,800,3.3
307333,Gre307333,1,New Delhi,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,38,350,3.5
5765,New5765,1,New Delhi,Street Food,No,No,No,No,1,234,250,3.8
18037821,Swe18037821,1,New Delhi,Bakery,No,No,No,No,1,3,300,1
18400738,Mad18400738,1,New Delhi,"North Indian, Chinese, Continental, Italian",Yes,No,No,No,3,113,1200,4.3
307730,Amr307730,1,New Delhi,North Indian,No,No,No,No,1,33,400,3.4
305251,Bar305251,1,New Delhi,Cafe,No,No,No,No,2,18,650,3.1
312087,Bas312087,1,New Delhi,Ice Cream,No,No,No,No,1,6,300,3.1
18070503,Bik18070503,1,New Delhi,"Street Food, South Indian, Chinese",No,No,No,No,2,31,500,2.7
18454460,Bur18454460,1,New Delhi,"Burger, Fast Food",No,Yes,No,No,2,19,500,3.3
18419902,Caf18419902,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,13,300,3.2
307356,Chi307356,1,New Delhi,Pizza,No,No,No,No,2,48,800,2.9
8580,Coc8580,1,New Delhi,Desserts,No,No,No,No,1,25,300,3.1
18324914,Dos18324914,1,New Delhi,South Indian,No,No,No,No,1,13,400,3.2
300473,Kar300473,1,New Delhi,"North Indian, Mughlai",No,No,No,No,2,79,700,3.3
306250,Keb306250,1,New Delhi,"North Indian, Mughlai",No,No,No,No,2,32,600,3.2
18356784,Kev18356784,1,New Delhi,Beverages,No,No,No,No,1,11,400,3.3
8373,KFC8373,1,New Delhi,"American, Fast Food",No,Yes,No,No,2,87,500,2.6
308101,Par308101,1,New Delhi,"North Indian, Street Food",No,No,No,No,1,28,350,3.3
8840,Sub8840,1,New Delhi,"American, Fast Food, Salad, Healthy Food",No,Yes,No,No,2,69,500,2.6
18228870,Wow18228870,1,New Delhi,"Tibetan, Chinese",No,No,No,No,1,41,350,3.2
7066,Ber7066,1,New Delhi,"Chinese, Thai",No,Yes,No,No,3,120,1100,3.5
305479,Dun305479,1,New Delhi,"Burger, Desserts, Fast Food",No,No,No,No,2,107,600,3.5
8845,Gia8845,1,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,33,400,3.5
7509,The7509,1,New Delhi,"Finger Food, North Indian",Yes,No,No,No,3,371,1200,3.8
302715,Bas302715,1,New Delhi,"North Indian, Italian, Chinese",Yes,Yes,No,No,3,96,1000,2.4
18241509,Cha18241509,1,New Delhi,"Cafe, Tea",No,No,No,No,1,60,400,4.1
18277003,QD'18277003,1,New Delhi,"Chinese, North Indian, Fast Food, Italian",No,Yes,No,No,2,137,800,4.1
7547,Ada7547,1,New Delhi,"Mughlai, North Indian, Chinese",No,Yes,No,No,2,34,700,2.6
301236,Dar301236,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,22,250,2.9
18082630,Ing18082630,1,New Delhi,North Indian,Yes,Yes,No,No,2,27,750,3.3
7548,Al 7548,1,New Delhi,"North Indian, Mughlai",No,No,No,No,2,62,600,3.6
310419,Ang310419,1,New Delhi,"Bakery, Desserts, Fast Food",No,Yes,No,No,1,57,350,3.5
4634,Aap4634,1,New Delhi,North Indian,No,No,No,No,1,15,300,3.1
18228874,Bat18228874,1,New Delhi,"North Indian, Fast Food",No,No,No,No,2,17,700,3.1
18433904,Bim18433904,1,New Delhi,Bakery,No,No,No,No,1,10,400,3.2
312145,Bur312145,1,New Delhi,"Fast Food, Burger",No,No,No,No,1,21,300,3.1
304585,Chi304585,1,New Delhi,"Chinese, North Indian",No,No,No,No,2,20,500,2.5
312916,CL 312916,1,New Delhi,Street Food,No,No,No,No,1,7,150,3.1
313006,Kap313006,1,New Delhi,"North Indian, Mughlai",No,No,No,No,2,5,500,3
305861,Kin305861,1,New Delhi,Ice Cream,No,No,No,No,1,7,150,3.2
9026,Kum9026,1,New Delhi,"North Indian, Mughlai",No,No,No,No,2,57,700,3.4
309178,Kum309178,1,New Delhi,"Bakery, Fast Food",No,No,No,No,1,31,300,3.2
18249097,Mid18249097,1,New Delhi,North Indian,No,No,No,No,2,6,600,3
308880,Mug308880,1,New Delhi,"North Indian, Mughlai, Fast Food",No,No,No,No,2,8,550,2.9
18382113,Pin18382113,1,New Delhi,Mughlai,No,No,No,No,2,4,500,3
18241861,Pip18241861,1,New Delhi,"North Indian, Chinese, Fast Food",Yes,No,No,No,2,8,900,3
310162,Sai310162,1,New Delhi,"Chinese, North Indian",No,No,No,No,2,9,500,3.1
303589,Sna303589,1,New Delhi,"Bakery, Desserts",No,No,No,No,1,5,200,2.9
311459,Veg311459,1,New Delhi,"North Indian, Fast Food",No,Yes,No,No,1,25,400,3.4
9053,C L9053,1,New Delhi,Street Food,No,Yes,No,No,1,85,100,3.8
312893,Chi312893,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,53,500,3.5
18273640,Kat18273640,1,New Delhi,Fast Food,No,Yes,No,No,1,39,200,3.7
308130,Kin308130,1,New Delhi,Ice Cream,No,No,No,No,1,39,150,3.7
5663,Par5663,1,New Delhi,"Seafood, North Indian",No,No,No,No,2,99,700,3.6
18247005,Raj18247005,1,New Delhi,South Indian,No,No,No,No,1,20,400,3.6
18449827,Ami18449827,1,New Delhi,Fast Food,No,No,No,No,1,0,200,1
18342574,Apn18342574,1,New Delhi,North Indian,No,No,No,No,2,0,500,1
18391689,Cha18391689,1,New Delhi,Street Food,No,No,No,No,1,0,250,1
304573,Chi304573,1,New Delhi,"Fast Food, Chinese",No,No,No,No,1,0,350,1
304586,Eve304586,1,New Delhi,North Indian,No,No,No,No,1,2,200,1
18449629,Gia18449629,1,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,0,400,1
18451179,Hot18451179,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,0,300,1
18451158,Hun18451158,1,New Delhi,"Burger, Pizza, Fast Food",No,No,No,No,1,0,250,1
18451166,Mag18451166,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,0,250,1
18238245,Mal18238245,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,1,500,1
308110,Moj308110,1,New Delhi,North Indian,No,No,No,No,1,0,400,1
312213,Nau312213,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,3,600,1
18410370,Str18410370,1,New Delhi,Street Food,No,No,No,No,1,0,100,1
18236975,Sya18236975,1,New Delhi,North Indian,No,No,No,No,2,0,500,1
18471517,Taa18471517,1,New Delhi,"Asian, North Indian, Mughlai",Yes,No,No,No,2,1,700,1
304469,Tir304469,1,New Delhi,Mithai,No,No,No,No,1,0,100,1
18451144,Tum18451144,1,New Delhi,Fast Food,No,No,No,No,1,0,200,1
4084,34 4084,1,New Delhi,Fast Food,No,No,No,No,1,4,200,2.9
310947,Bhi310947,1,New Delhi,Mithai,No,No,No,No,1,5,100,3
310989,Cha310989,1,New Delhi,Bakery,No,No,No,No,1,5,200,2.9
18358295,Foo18358295,1,New Delhi,Fast Food,No,No,No,No,1,4,300,3
18317756,Foo18317756,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,8,300,3.1
310936,Gia310936,1,New Delhi,"Ice Cream, Desserts",No,No,No,No,1,9,300,3.1
308796,Gre308796,1,New Delhi,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,14,350,3.1
18460320,Hea18460320,1,New Delhi,Lebanese,No,No,No,No,1,6,200,3
18241893,Hyd18241893,1,New Delhi,Mughlai,No,No,No,No,1,4,350,3
18363053,Kes18363053,1,New Delhi,"North Indian, South Indian, Chinese",No,No,No,No,1,4,400,3
310997,Mad310997,1,New Delhi,"South Indian, Chinese",No,No,No,No,1,11,450,2.7
6629,Mil6629,1,New Delhi,Street Food,No,No,No,No,1,12,100,3.1
302685,New302685,1,New Delhi,"South Indian, Chinese, Fast Food, Mithai",No,No,No,No,1,11,200,2.8
18241860,Pas18241860,1,New Delhi,Fast Food,No,No,No,No,1,7,250,3.1
2920,Pat2920,1,New Delhi,Fast Food,No,No,No,No,1,10,200,3.1
18238281,Ref18238281,1,New Delhi,Beverages,No,No,No,No,1,6,150,3.1
18204485,Saa18204485,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,4,400,3
18126086,SGF18126086,1,New Delhi,"North Indian, Chinese",No,No,No,No,2,8,500,3.1
9031,Shi9031,1,New Delhi,North Indian,No,No,No,No,1,14,100,3
18254532,Swa18254532,1,New Delhi,North Indian,No,No,No,No,1,11,200,3
18380219,The18380219,1,New Delhi,"Chinese, North Indian",No,Yes,No,No,2,5,700,3.1
18258473,The18258473,1,New Delhi,Chinese,No,Yes,No,No,1,6,250,2.6
303602,Tib303602,1,New Delhi,"Chinese, Tibetan",No,No,No,No,1,11,400,2.9
18396163,Yum18396163,1,New Delhi,"North Indian, Mughlai",No,No,No,No,1,14,400,3.5
18485962,Baw18485962,1,New Delhi,North Indian,No,No,No,No,1,0,100,1
18421485,Bik18421485,1,New Delhi,North Indian,No,No,No,No,1,0,100,1
18363044,Bik18363044,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,0,100,1
18424171,Bri18424171,1,New Delhi,"North Indian, Chinese, South Indian",No,No,No,No,1,0,300,1
18363051,Cha18363051,1,New Delhi,"North Indian, Mughlai",No,No,No,No,1,1,400,1
18449788,Del18449788,1,New Delhi,North Indian,No,No,No,No,1,3,200,1
18466410,Del18466410,1,New Delhi,Street Food,No,No,No,No,1,0,50,1
18107851,Del18107851,1,New Delhi,Bakery,No,No,No,No,1,1,300,1
18466408,Des18466408,1,New Delhi,North Indian,No,No,No,No,1,0,400,1
18466400,Des18466400,1,New Delhi,North Indian,No,No,No,No,1,0,300,1
18361765,Dha18361765,1,New Delhi,North Indian,No,No,No,No,1,0,200,1
18424169,Fla18424169,1,New Delhi,"North Indian, Mughlai, Chinese",No,No,No,No,2,1,700,1
18449653,Foo18449653,1,New Delhi,North Indian,No,No,No,No,1,0,100,1
18449786,Fre18449786,1,New Delhi,North Indian,No,No,No,No,1,0,100,1
18466675,Gun18466675,1,New Delhi,North Indian,No,No,No,No,1,0,200,1
18449647,Hap18449647,1,New Delhi,Fast Food,No,No,No,No,1,0,300,1
18361779,Har18361779,1,New Delhi,North Indian,No,No,No,No,1,0,100,1
18363048,Has18363048,1,New Delhi,Chinese,No,No,No,No,1,1,200,1
310954,Ina310954,1,New Delhi,Mughlai,No,No,No,No,1,1,250,1
312413,Jus312413,1,New Delhi,North Indian,No,No,No,No,1,0,200,1
18361767,Jyo18361767,1,New Delhi,North Indian,No,No,No,No,1,0,150,1
18421473,Las18421473,1,New Delhi,Chinese,No,No,No,No,1,1,300,1
310995,Las310995,1,New Delhi,Chinese,No,No,No,No,1,2,250,1
18421475,Lil18421475,1,New Delhi,"North Eastern, North Indian, Chinese",No,No,No,No,1,1,150,1
18418268,Maa18418268,1,New Delhi,North Indian,No,No,No,No,1,1,100,1
18421459,Mad18421459,1,New Delhi,"South Indian, Chinese",No,No,No,No,1,0,200,1
18361771,NIK18361771,1,New Delhi,North Indian,No,No,No,No,1,0,300,1
18241864,Om 18241864,1,New Delhi,North Indian,No,No,No,No,1,0,100,1
18449657,Pan18449657,1,New Delhi,North Indian,No,No,No,No,2,0,500,1
18396177,Pas18396177,1,New Delhi,"Italian, Fast Food",No,No,No,No,1,0,350,1
18449639,Phe18449639,1,New Delhi,"North Indian, Chinese",No,No,No,No,1,0,300,1
18357954,Pun18357954,1,New Delhi,North Indian,No,No,No,No,1,0,300,1
310965,Pun310965,1,New Delhi,North Indian,No,No,No,No,1,2,150,1
18418278,Pun18418278,1,New Delhi,North Indian,No,No,No,No,1,1,100,1
18449664,Raj18449664,1,New Delhi,North Indian,No,No,No,No,1,0,200,1
18480435,Rol18480435,1,New Delhi,Fast Food,No,No,No,No,1,3,100,1
311009,Sin311009,1,New Delhi,North Indian,No,No,No,No,2,3,500,1
310988,Spe310988,1,New Delhi,"Street Food, North Indian",No,No,No,No,1,0,50,1
18421461,Spl18421461,1,New Delhi,Juices,No,No,No,No,1,0,100,1
310952,Stu310952,1,New Delhi,Fast Food,No,No,No,No,1,0,50,1
18449667,Tan18449667,1,New Delhi,North Indian,No,No,No,No,1,0,200,1
18449661,Tas18449661,1,New Delhi,North Indian,No,No,No,No,1,0,100,1
18449643,Tea18449643,1,New Delhi,"Beverages, Fast Food",No,No,No,No,1,0,150,1
300791,Wes300791,1,New Delhi,Fast Food,No,No,No,No,1,1,200,1
300264,Asl300264,1,New Delhi,Biryani,No,No,No,No,1,22,250,2.8
18425751,Caf18425751,1,New Delhi,North Indian,No,No,No,No,1,11,350,3.2
7388,Chi7388,1,New Delhi,"Fast Food, Street Food, Chinese",No,No,No,No,1,8,250,2.9
311485,Gre311485,1,New Delhi,"Raw Meats, North Indian, Fast Food",No,No,No,No,1,10,350,2.9
2870,Has2870,1,New Delhi,"Chinese, Fast Food",No,No,No,No,1,86,400,3.3
18397908,Hun18397908,1,New Delhi,"North Eastern, North Indian",Yes,No,No,No,3,6,1000,3
312765,Man312765,1,New Delhi,"Chinese, North Indian",No,No,No,No,2,12,500,3.2
5879,Mez5879,1,New Delhi,"North Indian, Mughlai, Chinese",No,Yes,No,No,2,135,600,3.4
304621,Moo304621,1,New Delhi,"Mithai, Street Food",No,No,No,No,1,16,200,3.3
18472788,Nor18472788,1,New Delhi,Cafe,No,No,No,No,2,4,500,2.9
309510,Piz309510,1,New Delhi,"Fast Food, Pizza",No,No,No,No,1,10,350,2.9
300259,Rol300259,1,New Delhi,Fast Food,No,No,No,No,1,7,200,2.8
